GPPractice/Area,Year,Age,Sex,AreaType,PracticeCode,PatientCount_Asthma,PatientCount_Atrial Fibrillation,PatientCount_Cancer,PatientCount_Chronic Kidney Disease (CKD),PatientCount_Chronic Obstructive Pulmonary Disease (COPD),PatientCount_Coronary Heart Disease (CHD),PatientCount_Dementia,PatientCount_Depression,PatientCount_Diabetes,PatientCount_Eating Disorder,PatientCount_Epilepsy,PatientCount_Heart Failure,PatientCount_Hypertension,PatientCount_Mental Health,PatientCount_Osteoporosis,PatientCount_Palliative Care,PatientCount_Peripheral Arterial Disease (PAD),PatientCount_Rheumatoid Arthritis,PatientCount_Stroke and TIA,Change_Asthma,Change_Atrial Fibrillation,Change_Cancer,Change_Chronic Kidney Disease (CKD),Change_Chronic Obstructive Pulmonary Disease (COPD),Change_Coronary Heart Disease (CHD),Change_Dementia,Change_Depression,Change_Diabetes,Change_Eating Disorder,Change_Epilepsy,Change_Heart Failure,Change_Hypertension,Change_Mental Health,Change_Osteoporosis,Change_Palliative Care,Change_Peripheral Arterial Disease (PAD),Change_Rheumatoid Arthritis,Change_Stroke and TIA,Rate_Asthma,Rate_Atrial Fibrillation,Rate_Cancer,Rate_Chronic Kidney Disease (CKD),Rate_Chronic Obstructive Pulmonary Disease (COPD),Rate_Coronary Heart Disease (CHD),Rate_Dementia,Rate_Depression,Rate_Diabetes,Rate_Eating Disorder,Rate_Epilepsy,Rate_Heart Failure,Rate_Hypertension,Rate_Mental Health,Rate_Osteoporosis,Rate_Palliative Care,Rate_Peripheral Arterial Disease (PAD),Rate_Rheumatoid Arthritis,Rate_Stroke and TIA
Kirkintilloch/Lennoxtown,2018,25-29,All,Cluster,,182,5,5,0,0,0,0,252,18,20,36,0,10,16,0,0,0,5,5,,,,,,,,,,,,,,,,,,,,7.2,0.2,0.2,0,0,0,0,10,0.7,0.8,1.4,0,0.4,0.6,0,0,0,0.2,0.2
Kirkintilloch/Lennoxtown,2018,30-34,All,Cluster,,182,0,10,0,5,0,0,314,25,27,40,0,21,24,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6.7,0,0.4,0,0.2,0,0,11.5,0.9,1,1.5,0,0.8,0.9,0,0,0,0,0
Kirkintilloch/Lennoxtown,2018,35-39,All,Cluster,,238,5,31,0,0,5,0,363,46,24,53,5,56,37,0,0,0,10,5,,,,,,,,,,,,,,,,,,,,8.3,0.2,1.1,0,0,0.2,0,12.7,1.6,0.8,1.9,0.2,2,1.3,0,0,0,0.4,0.2
Kirkintilloch/Lennoxtown,2018,40-44,All,Cluster,,247,5,45,5,15,10,0,345,55,45,42,10,130,42,0,0,0,15,15,,,,,,,,,,,,,,,,,,,,9.1,0.2,1.7,0.2,0.6,0.4,0,12.7,2,1.7,1.6,0.4,4.8,1.6,0,0,0,0.6,0.6
Kirkintilloch/Lennoxtown,2018,45-49,All,Cluster,,257,10,71,18,27,31,0,441,127,36,48,15,262,41,0,0,5,15,24,,,,,,,,,,,,,,,,,,,,8.6,0.3,2.4,0.6,0.9,1,0,14.8,4.3,1.2,1.6,0.5,8.8,1.4,0,0,0.2,0.5,0.8
Kirkintilloch/Lennoxtown,2018,50-54,All,Cluster,,308,27,110,26,69,71,5,467,172,14,46,15,452,42,0,5,11,21,34,,,,,,,,,,,,,,,,,,,,9.2,0.8,3.3,0.8,2.1,2.1,0.1,13.9,5.1,0.4,1.4,0.4,13.5,1.3,0,0.1,0.3,0.6,1
Kirkintilloch/Lennoxtown,2018,55-59,All,Cluster,,286,36,144,49,93,146,0,453,230,17,58,15,690,41,0,5,25,36,57,,,,,,,,,,,,,,,,,,,,9,1.1,4.5,1.5,2.9,4.6,0,14.2,7.2,0.5,1.8,0.5,21.6,1.3,0,0.2,0.8,1.1,1.8
Kirkintilloch/Lennoxtown,2018,60-64,All,Cluster,,247,56,196,87,130,198,5,307,308,10,48,39,873,34,10,15,35,37,90,,,,,,,,,,,,,,,,,,,,9.1,2.1,7.3,3.2,4.8,7.3,0.2,11.4,11.4,0.4,1.8,1.4,32.3,1.3,0.4,0.6,1.3,1.4,3.3
Kirkintilloch/Lennoxtown,2018,65-69,All,Cluster,,208,109,252,121,162,219,10,224,286,5,26,52,956,27,10,16,37,43,119,,,,,,,,,,,,,,,,,,,,8.4,4.4,10.2,4.9,6.6,8.9,0.4,9.1,11.6,0.2,1.1,2.1,38.8,1.1,0.4,0.6,1.5,1.7,4.8
Kirkintilloch/Lennoxtown,2018,70-74,All,Cluster,,193,170,300,256,213,310,43,193,304,5,45,62,1112,22,10,20,56,32,186,,,,,,,,,,,,,,,,,,,,8.5,7.5,13.2,11.3,9.4,13.7,1.9,8.5,13.4,0.2,2,2.7,49,1,0.4,0.9,2.5,1.4,8.2
Kirkintilloch/Lennoxtown,2018,75-79,All,Cluster,,116,172,256,281,159,324,56,112,205,0,15,74,797,10,41,16,56,31,165,,,,,,,,,,,,,,,,,,,,7.8,11.6,17.2,18.9,10.7,21.8,3.8,7.5,13.8,0,1,5,53.6,0.7,2.8,1.1,3.8,2.1,11.1
Kirkintilloch/Lennoxtown,2018,80-84,All,Cluster,,85,196,195,311,127,285,111,61,202,0,16,97,690,16,42,16,41,25,166,,,,,,,,,,,,,,,,,,,,7.4,17.1,17,27.2,11.1,24.9,9.7,5.3,17.7,0,1.4,8.5,60.3,1.4,3.7,1.4,3.6,2.2,14.5
Kirkintilloch/Lennoxtown,2018,85plus,All,Cluster,,59,195,167,355,102,272,168,59,129,0,15,98,562,10,46,33,46,24,176,,,,,,,,,,,,,,,,,,,,6.5,21.5,18.4,39.1,11.2,30,18.5,6.5,14.2,0,1.7,10.8,61.9,1.1,5.1,3.6,5.1,2.6,19.4
Kirkintilloch/Lennoxtown,2018,All,All,Cluster,,3187,986,1800,1513,1103,1873,399,3774,2145,238,580,472,6614,374,164,127,317,289,1043,,,,,,,,,,,,,,,,,,,,7.5,2.3,4.2,3.6,2.6,4.4,0.9,8.9,5,0.6,1.4,1.1,15.5,0.9,0.4,0.3,0.7,0.7,2.4
Kirkintilloch/Lennoxtown,2019,00-04,All,Cluster,,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,-20.7,,,,,,,,,,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2
Kirkintilloch/Lennoxtown,2019,05-09,All,Cluster,,91,0,5,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,-17.3,,0,,,,,,0,,-25,,,,,,,,,3.6,0,0.2,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2019,10-14,All,Cluster,,146,0,5,0,0,0,0,5,10,0,20,0,0,0,0,0,0,0,0,2.1,,0,,,,,,0,,100,,,,,,,,,6.3,0,0.2,0,0,0,0,0.2,0.4,0,0.9,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2019,15-19,All,Cluster,,115,0,5,0,0,0,0,31,15,11,24,0,0,0,0,0,0,0,0,-12.2,,0,,,,,40.9,0,-8.3,20,,,,,,,,,5.5,0,0.2,0,0,0,0,1.5,0.7,0.5,1.1,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2019,20-24,All,Cluster,,163,0,5,0,0,0,0,171,10,14,37,0,5,5,0,0,0,5,0,-3,,,,,,,7.5,-33.3,-17.6,5.7,,,-50,,,,,,7,0,0.2,0,0,0,0,7.3,0.4,0.6,1.6,0,0.2,0.2,0,0,0,0.2,0
Kirkintilloch/Lennoxtown,2019,25-29,All,Cluster,,196,0,10,0,0,0,0,265,17,11,29,0,5,15,0,0,0,0,5,7.7,-100,100,,,,,5.2,-5.6,-45,-19.4,,-50,-6.2,,,,-100,0,7.8,0,0.4,0,0,0,0,10.5,0.7,0.4,1.2,0,0.2,0.6,0,0,0,0,0.2
Kirkintilloch/Lennoxtown,2019,30-34,All,Cluster,,188,5,15,0,5,0,0,346,24,28,44,0,26,26,0,0,0,5,0,3.3,,50,,0,,,10.2,-4,3.7,10,,23.8,8.3,,,,,,6.9,0.2,0.6,0,0.2,0,0,12.8,0.9,1,1.6,0,1,1,0,0,0,0.2,0
Kirkintilloch/Lennoxtown,2019,35-39,All,Cluster,,234,5,26,5,0,10,0,353,55,27,52,0,56,36,0,0,0,5,5,-1.7,0,-16.1,,,100,,-2.8,19.6,12.5,-1.9,-100,0,-2.7,,,,-50,0,7.8,0.2,0.9,0.2,0,0.3,0,11.8,1.8,0.9,1.7,0,1.9,1.2,0,0,0,0.2,0.2
Kirkintilloch/Lennoxtown,2019,40-44,All,Cluster,,238,5,45,5,15,10,0,362,53,39,49,5,115,39,0,0,0,11,15,-3.6,0,0,0,0,0,,4.9,-3.6,-13.3,16.7,-50,-11.5,-7.1,,,,-26.7,0,8.7,0.2,1.6,0.2,0.5,0.4,0,13.2,1.9,1.4,1.8,0.2,4.2,1.4,0,0,0,0.4,0.5
Kirkintilloch/Lennoxtown,2019,45-49,All,Cluster,,277,15,73,17,27,32,0,464,127,42,43,10,268,33,0,0,5,15,17,7.8,50,2.8,-5.6,0,3.2,,5.2,0,16.7,-10.4,-33.3,2.3,-19.5,,,0,0,-29.2,9.2,0.5,2.4,0.6,0.9,1.1,0,15.4,4.2,1.4,1.4,0.3,8.9,1.1,0,0,0.2,0.5,0.6
Kirkintilloch/Lennoxtown,2019,50-54,All,Cluster,,300,32,107,29,66,76,5,472,178,18,53,16,456,48,0,5,13,19,42,-2.6,18.5,-2.7,11.5,-4.3,7,0,1.1,3.5,28.6,15.2,6.7,0.9,14.3,,0,18.2,-9.5,23.5,9.2,1,3.3,0.9,2,2.3,0.2,14.5,5.5,0.6,1.6,0.5,14,1.5,0,0.2,0.4,0.6,1.3
Kirkintilloch/Lennoxtown,2019,55-59,All,Cluster,,280,36,140,50,101,140,5,460,242,13,51,18,701,45,0,0,20,34,50,-2.1,0,-2.8,2,8.6,-4.1,,1.5,5.2,-23.5,-12.1,20,1.6,9.8,,-100,-20,-5.6,-12.3,8.7,1.1,4.3,1.5,3.1,4.3,0.2,14.2,7.5,0.4,1.6,0.6,21.7,1.4,0,0,0.6,1.1,1.5
Kirkintilloch/Lennoxtown,2019,60-64,All,Cluster,,272,72,209,91,137,206,5,360,314,10,49,36,897,36,10,5,44,41,100,10.1,28.6,6.6,4.6,5.4,4,0,17.3,1.9,0,2.1,-7.7,2.7,5.9,0,-66.7,25.7,10.8,11.1,9.7,2.6,7.5,3.3,4.9,7.4,0.2,12.9,11.2,0.4,1.8,1.3,32.1,1.3,0.4,0.2,1.6,1.5,3.6
Kirkintilloch/Lennoxtown,2019,65-69,All,Cluster,,196,104,246,126,158,203,10,222,285,10,28,44,946,21,5,15,25,35,108,-5.8,-4.6,-2.4,4.1,-2.5,-7.3,0,-0.9,-0.3,100,7.7,-15.4,-1,-22.2,-50,-6.2,-32.4,-18.6,-9.2,8.1,4.3,10.1,5.2,6.5,8.3,0.4,9.1,11.7,0.4,1.2,1.8,38.9,0.9,0.2,0.6,1,1.4,4.4
Kirkintilloch/Lennoxtown,2019,70-74,All,Cluster,,205,184,340,267,227,329,36,210,318,5,42,65,1142,28,12,24,62,34,188,6.2,8.2,13.3,4.3,6.6,6.1,-16.3,8.8,4.6,0,-6.7,4.8,2.7,27.3,20,20,10.7,6.2,1.1,8.7,7.8,14.4,11.3,9.6,14,1.5,8.9,13.5,0.2,1.8,2.8,48.5,1.2,0.5,1,2.6,1.4,8
Kirkintilloch/Lennoxtown,2019,75-79,All,Cluster,,130,162,248,303,167,304,53,108,216,0,20,78,833,15,35,20,48,31,159,12.1,-5.8,-3.1,7.8,5,-6.2,-5.4,-3.6,5.4,,33.3,5.4,4.5,50,-14.6,25,-14.3,0,-3.6,8.4,10.5,16.1,19.6,10.8,19.7,3.4,7,14,0,1.3,5,53.9,1,2.3,1.3,3.1,2,10.3
Kirkintilloch/Lennoxtown,2019,80-84,All,Cluster,,91,205,222,317,136,284,120,77,204,0,15,86,721,10,39,27,46,23,175,7.1,4.6,13.8,1.9,7.1,-0.4,8.1,26.2,1,,-6.2,-11.3,4.5,-37.5,-7.1,68.8,12.2,-8,5.4,7.7,17.3,18.8,26.8,11.5,24,10.2,6.5,17.3,0,1.3,7.3,61,0.8,3.3,2.3,3.9,1.9,14.8
Kirkintilloch/Lennoxtown,2019,85plus,All,Cluster,,60,213,171,381,96,277,178,53,131,0,20,109,588,10,52,39,46,29,189,1.7,9.2,2.4,7.3,-5.9,1.8,6,-10.2,1.6,,33.3,11.2,4.6,0,13,18.2,0,20.8,7.4,6.2,22.2,17.8,39.7,10,28.9,18.5,5.5,13.6,0,2.1,11.4,61.3,1,5.4,4.1,4.8,3,19.7
Kirkintilloch/Lennoxtown,2019,All,All,Cluster,,3206,1034,1866,1595,1137,1870,409,3958,2201,235,584,468,6761,368,159,136,316,290,1058,0.6,4.9,3.7,5.4,3.1,-0.2,2.5,4.9,2.6,-1.3,0.7,-0.8,2.2,-1.6,-3,7.1,-0.3,0.3,1.4,7.4,2.4,4.3,3.7,2.6,4.3,0.9,9.2,5.1,0.5,1.4,1.1,15.6,0.9,0.4,0.3,0.7,0.7,2.4
Kirkintilloch/Lennoxtown,2020,00-04,All,Cluster,,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-13,,,,,,,,,,0,,,,,,,,-100,0.9,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2020,05-09,All,Cluster,,95,0,5,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,4.4,,0,,,,,,0,,0,,,,,,,,,3.7,0,0.2,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2020,10-14,All,Cluster,,154,0,5,0,0,0,0,5,5,5,21,0,0,0,0,0,0,0,0,5.5,,0,,,,,0,-50,,5,,,,,,,,,6.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0.8,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2020,15-19,All,Cluster,,150,0,5,0,0,0,0,36,10,11,23,0,0,5,0,0,0,0,0,30.4,,0,,,,,16.1,-33.3,0,-4.2,,,,,,,,,7,0,0.2,0,0,0,0,1.7,0.5,0.5,1.1,0,0,0.2,0,0,0,0,0
Kirkintilloch/Lennoxtown,2020,20-24,All,Cluster,,165,0,5,0,0,0,0,185,10,17,36,0,0,5,0,0,0,0,0,1.2,,0,,,,,8.2,0,21.4,-2.7,,-100,0,,,,-100,,7.2,0,0.2,0,0,0,0,8.1,0.4,0.7,1.6,0,0,0.2,0,0,0,0,0
Kirkintilloch/Lennoxtown,2020,25-29,All,Cluster,,204,5,10,0,0,0,0,276,19,10,24,0,10,22,0,0,0,5,5,4.1,,0,,,,,4.2,11.8,-9.1,-17.2,,100,46.7,,,,,0,8.2,0.2,0.4,0,0,0,0,11.1,0.8,0.4,1,0,0.4,0.9,0,0,0,0.2,0.2
Kirkintilloch/Lennoxtown,2020,30-34,All,Cluster,,207,0,15,0,0,0,0,348,24,23,40,0,26,20,0,0,0,5,0,10.1,-100,0,,-100,,,0.6,0,-17.9,-9.1,,0,-23.1,,,,0,,7.7,0,0.6,0,0,0,0,12.9,0.9,0.9,1.5,0,1,0.7,0,0,0,0.2,0
Kirkintilloch/Lennoxtown,2020,35-39,All,Cluster,,267,5,29,5,5,5,0,388,54,31,53,0,58,37,0,0,0,5,5,14.1,0,11.5,0,,-50,,9.9,-1.8,14.8,1.9,,3.6,2.8,,,,0,0,8.9,0.2,1,0.2,0.2,0.2,0,13,1.8,1,1.8,0,1.9,1.2,0,0,0,0.2,0.2
Kirkintilloch/Lennoxtown,2020,40-44,All,Cluster,,299,5,41,5,20,15,0,366,58,40,48,5,109,41,0,0,0,10,15,25.6,0,-8.9,0,33.3,50,,1.1,9.4,2.6,-2,0,-5.2,5.1,,,,-9.1,0,10.5,0.2,1.4,0.2,0.7,0.5,0,12.8,2,1.4,1.7,0.2,3.8,1.4,0,0,0,0.4,0.5
Kirkintilloch/Lennoxtown,2020,45-49,All,Cluster,,307,10,70,23,29,29,0,464,116,47,49,10,267,36,0,0,5,10,16,10.8,-33.3,-4.1,35.3,7.4,-9.4,,0,-8.7,11.9,14,0,-0.4,9.1,,,0,-33.3,-5.9,10.4,0.3,2.4,0.8,1,1,0,15.8,3.9,1.6,1.7,0.3,9.1,1.2,0,0,0.2,0.3,0.5
Kirkintilloch/Lennoxtown,2020,50-54,All,Cluster,,305,24,108,36,67,71,5,488,182,24,49,16,455,42,0,5,11,18,42,1.7,-25,0.9,24.1,1.5,-6.6,0,3.4,2.2,33.3,-7.5,0,-0.2,-12.5,,0,-15.4,-5.3,0,9.6,0.8,3.4,1.1,2.1,2.2,0.2,15.3,5.7,0.8,1.5,0.5,14.3,1.3,0,0.2,0.3,0.6,1.3
Kirkintilloch/Lennoxtown,2020,55-59,All,Cluster,,328,48,143,56,109,135,5,478,244,15,52,20,686,52,0,5,21,35,55,17.1,33.3,2.1,12,7.9,-3.6,0,3.9,0.8,15.4,2,11.1,-2.1,15.6,,,5,2.9,10,9.8,1.4,4.3,1.7,3.3,4,0.1,14.3,7.3,0.4,1.6,0.6,20.5,1.6,0,0.1,0.6,1,1.6
Kirkintilloch/Lennoxtown,2020,60-64,All,Cluster,,286,67,197,94,134,225,5,393,317,10,51,28,909,34,5,5,40,44,100,5.1,-6.9,-5.7,3.3,-2.2,9.2,0,9.2,1,0,4.1,-22.2,1.3,-5.6,-50,0,-9.1,7.3,0,10,2.3,6.9,3.3,4.7,7.9,0.2,13.7,11.1,0.3,1.8,1,31.8,1.2,0.2,0.2,1.4,1.5,3.5
Kirkintilloch/Lennoxtown,2020,65-69,All,Cluster,,225,107,248,142,165,216,10,256,293,10,31,54,938,23,5,10,30,37,105,14.8,2.9,0.8,12.7,4.4,6.4,0,15.3,2.8,0,10.7,22.7,-0.8,9.5,0,-33.3,20,5.7,-2.8,9.2,4.4,10.1,5.8,6.7,8.8,0.4,10.4,11.9,0.4,1.3,2.2,38.2,0.9,0.2,0.4,1.2,1.5,4.3
Kirkintilloch/Lennoxtown,2020,70-74,All,Cluster,,209,189,356,281,214,322,32,202,344,5,36,55,1170,29,10,18,56,40,188,2,2.7,4.7,5.2,-5.7,-2.1,-11.1,-3.8,8.2,0,-14.3,-15.4,2.5,3.6,-16.7,-25,-9.7,17.6,0,8.7,7.9,14.9,11.7,8.9,13.5,1.3,8.4,14.4,0.2,1.5,2.3,48.9,1.2,0.4,0.8,2.3,1.7,7.9
Kirkintilloch/Lennoxtown,2020,75-79,All,Cluster,,138,167,273,328,169,293,59,125,218,0,28,82,867,11,37,21,49,24,150,6.2,3.1,10.1,8.3,1.2,-3.6,11.3,15.7,0.9,,40,5.1,4.1,-26.7,5.7,5,2.1,-22.6,-5.7,8.5,10.3,16.8,20.2,10.4,18,3.6,7.7,13.4,0,1.7,5,53.3,0.7,2.3,1.3,3,1.5,9.2
Kirkintilloch/Lennoxtown,2020,80-84,All,Cluster,,104,213,225,334,148,286,99,87,193,0,10,86,724,10,39,30,39,30,198,14.3,3.9,1.4,5.4,8.8,0.7,-17.5,13,-5.4,,-33.3,0,0.4,0,0,11.1,-15.2,30.4,13.1,8.7,17.7,18.7,27.8,12.3,23.8,8.2,7.2,16.1,0,0.8,7.2,60.3,0.8,3.2,2.5,3.2,2.5,16.5
Kirkintilloch/Lennoxtown,2020,85plus,All,Cluster,,57,223,173,403,97,288,167,52,145,0,15,107,605,10,57,40,50,21,190,-5,4.7,1.2,5.8,1,4,-6.2,-1.9,10.7,,-25,-1.8,2.9,0,9.6,2.6,8.7,-27.6,0.5,5.8,22.7,17.6,41,9.9,29.3,17,5.3,14.7,0,1.5,10.9,61.5,1,5.8,4.1,5.1,2.1,19.3
Kirkintilloch/Lennoxtown,2020,All,All,Cluster,,3522,1066,1904,1711,1152,1883,377,4149,2243,243,583,462,6827,375,155,137,311,287,1074,9.9,3.1,2,7.3,1.3,0.7,-7.8,4.8,1.9,3.4,-0.2,-1.3,1,1.9,-2.5,0.7,-1.6,-1,1.5,8.1,2.4,4.4,3.9,2.6,4.3,0.9,9.5,5.1,0.6,1.3,1.1,15.6,0.9,0.4,0.3,0.7,0.7,2.5
Kirkintilloch/Lennoxtown,2021,00-04,All,Cluster,,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-25,,,,,,,,,,0,,,,,,,,,0.7,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2021,05-09,All,Cluster,,90,0,5,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,-5.3,,0,,,,,,0,,0,,,,,,,,,3.5,0,0.2,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2021,10-14,All,Cluster,,142,0,5,0,0,0,0,5,5,0,23,0,0,0,0,0,0,0,0,-7.8,,0,,,,,0,0,-100,9.5,,,,,,,,,5.6,0,0.2,0,0,0,0,0.2,0.2,0,0.9,0,0,0,0,0,0,0,0
Kirkintilloch/Lennoxtown,2021,15-19,All,Cluster,,138,0,5,0,0,0,0,39,15,15,20,0,0,5,0,0,0,0,0,-8,,0,,,,,8.3,50,36.4,-13,,,0,,,,,,6.2,0,0.2,0,0,0,0,1.8,0.7,0.7,0.9,0,0,0.2,0,0,0,0,0
Kirkintilloch/Lennoxtown,2021,20-24,All,Cluster,,158,0,5,0,0,0,0,164,15,24,38,0,0,5,0,0,0,0,0,-4.2,,0,,,,,-11.4,50,41.2,5.6,,,0,,,,,,7,0,0.2,0,0,0,0,7.3,0.7,1.1,1.7,0,0,0.2,0,0,0,0,0
Kirkintilloch/Lennoxtown,2021,25-29,All,Cluster,,186,5,10,0,0,0,0,285,17,20,30,0,10,16,0,0,0,5,5,-8.8,0,0,,,,,3.3,-10.5,100,25,,0,-27.3,,,,0,0,7.4,0.2,0.4,0,0,0,0,11.4,0.7,0.8,1.2,0,0.4,0.6,0,0,0,0.2,0.2
Kirkintilloch/Lennoxtown,2021,30-34,All,Cluster,,212,5,15,0,0,0,0,358,24,13,39,0,30,21,0,0,0,5,5,2.4,,0,,,,,2.9,0,-43.5,-2.5,,15.4,5,,,,0,,7.7,0.2,0.5,0,0,0,0,13.1,0.9,0.5,1.4,0,1.1,0.8,0,0,0,0.2,0.2
Kirkintilloch/Lennoxtown,2021,35-39,All,Cluster,,241,5,28,5,5,5,0,391,53,31,47,0,57,36,0,0,0,10,5,-9.7,0,-3.4,0,0,0,,0.8,-1.9,0,-11.3,,-1.7,-2.7,,,,100,0,8.1,0.2,0.9,0.2,0.2,0.2,0,13.2,1.8,1,1.6,0,1.9,1.2,0,0,0,0.3,0.2
Kirkintilloch/Lennoxtown,2021,40-44,All,Cluster,,289,5,48,10,10,15,0,388,67,33,56,5,105,41,0,0,5,10,15,-3.3,0,17.1,100,-50,0,,6,15.5,-17.5,16.7,0,-3.7,0,,,,0,0,9.7,0.2,1.6,0.3,0.3,0.5,0,13,2.2,1.1,1.9,0.2,3.5,1.4,0,0,0.2,0.3,0.5
Kirkintilloch/Lennoxtown,2021,45-49,All,Cluster,,290,15,54,20,31,26,0,435,111,44,44,5,274,40,0,0,5,15,17,-5.5,50,-22.9,-13,6.9,-10.3,,-6.2,-4.3,-6.4,-10.2,-50,2.6,11.1,,,0,50,6.2,10.1,0.5,1.9,0.7,1.1,0.9,0,15.2,3.9,1.5,1.5,0.2,9.6,1.4,0,0,0.2,0.5,0.6
Kirkintilloch/Lennoxtown,2021,50-54,All,Cluster,,315,22,117,40,66,70,0,485,185,31,50,16,426,44,0,5,10,17,43,3.3,-8.3,8.3,11.1,-1.5,-1.4,-100,-0.6,1.6,29.2,2,0,-6.4,4.8,,0,-9.1,-5.6,2.4,9.9,0.7,3.7,1.3,2.1,2.2,0,15.3,5.8,1,1.6,0.5,13.4,1.4,0,0.2,0.3,0.5,1.4
Kirkintilloch/Lennoxtown,2021,55-59,All,Cluster,,338,50,133,54,110,133,10,490,255,17,52,24,675,52,0,5,29,33,55,3,4.2,-7,-3.6,0.9,-1.5,100,2.5,4.5,13.3,0,20,-1.6,0,,0,38.1,-5.7,0,10,1.5,3.9,1.6,3.3,3.9,0.3,14.5,7.6,0.5,1.5,0.7,20,1.5,0,0.1,0.9,1,1.6
Kirkintilloch/Lennoxtown,2021,60-64,All,Cluster,,299,67,206,80,129,208,5,413,309,5,49,29,886,37,5,5,34,45,97,4.5,0,4.6,-14.9,-3.7,-7.6,0,5.1,-2.5,-50,-3.9,3.6,-2.5,8.8,0,0,-15,2.3,-3,10.2,2.3,7,2.7,4.4,7.1,0.2,14.1,10.5,0.2,1.7,1,30.2,1.3,0.2,0.2,1.2,1.5,3.3
Kirkintilloch/Lennoxtown,2021,65-69,All,Cluster,,226,96,246,141,153,235,10,277,318,10,40,44,963,29,10,15,39,36,111,0.4,-10.3,-0.8,-0.7,-7.3,8.8,0,8.2,8.5,0,29,-18.5,2.7,26.1,100,50,30,-2.7,5.7,9.1,3.9,9.9,5.7,6.1,9.4,0.4,11.1,12.8,0.4,1.6,1.8,38.7,1.2,0.4,0.6,1.6,1.4,4.5
Kirkintilloch/Lennoxtown,2021,70-74,All,Cluster,,215,193,333,270,216,324,26,214,330,5,30,67,1171,26,10,18,49,45,195,2.9,2.1,-6.5,-3.9,0.9,0.6,-18.8,5.9,-4.1,0,-16.7,21.8,0.1,-10.3,0,0,-12.5,12.5,3.7,8.7,7.8,13.4,10.9,8.7,13,1,8.6,13.3,0.2,1.2,2.7,47.1,1,0.4,0.7,2,1.8,7.9
Kirkintilloch/Lennoxtown,2021,75-79,All,Cluster,,141,176,278,309,163,272,45,134,240,0,28,75,886,20,32,22,45,24,154,2.2,5.4,1.8,-5.8,-3.6,-7.2,-23.7,7.2,10.1,,0,-8.5,2.2,81.8,-13.5,4.8,-8.2,0,2.7,8.5,10.6,16.8,18.7,9.9,16.5,2.7,8.1,14.5,0,1.7,4.5,53.6,1.2,1.9,1.3,2.7,1.5,9.3
Kirkintilloch/Lennoxtown,2021,80-84,All,Cluster,,98,200,217,330,139,290,83,84,180,0,10,100,708,5,32,27,33,24,186,-5.8,-6.1,-3.6,-1.2,-6.1,1.4,-16.2,-3.4,-6.7,,0,16.3,-2.2,-50,-17.9,-10,-15.4,-20,-6.1,8.3,16.9,18.3,27.9,11.7,24.5,7,7.1,15.2,0,0.8,8.4,59.8,0.4,2.7,2.3,2.8,2,15.7
Kirkintilloch/Lennoxtown,2021,85plus,All,Cluster,,61,238,184,394,95,294,159,56,145,0,15,104,629,10,55,43,51,24,184,7,6.7,6.4,-2.2,-2.1,2.1,-4.8,7.7,0,,0,-2.8,4,0,-3.5,7.5,2,14.3,-3.2,6.1,23.7,18.3,39.2,9.5,29.3,15.8,5.6,14.4,0,1.5,10.3,62.6,1,5.5,4.3,5.1,2.4,18.3
Kirkintilloch/Lennoxtown,2021,All,All,Cluster,,3453,1073,1888,1654,1120,1869,338,4217,2276,255,588,468,6824,388,141,133,293,280,1071,-2,0.7,-0.8,-3.3,-2.8,-0.7,-10.3,1.6,1.5,4.9,0.9,1.3,0,3.5,-9,-2.9,-5.8,-2.4,-0.3,7.8,2.4,4.3,3.8,2.5,4.2,0.8,9.6,5.2,0.6,1.3,1.1,15.5,0.9,0.3,0.3,0.7,0.6,2.4
Kirkintilloch/Lennoxtown,2022,00-04,All,Cluster,,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13.3,,,,,,,,,,0,,,,,,,,,0.8,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
